id,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek,rank
f57d926c-3e2c-4806-9718-a400a936a6b8,Tim,Boyle,-,0,,QB,NY Giants,,,
0c81c028-bd5a-4815-a9d3-47b17465e140,Drew,Lock,-,0,,QB,NY Giants,,,
0b59e63c-2028-4cda-8fc2-31b561ba1c0b,Byron,Pringle,-,0,,WR,,,,
0b572d27-bb3b-4301-855c-9b6793739c1c,Trestan,Ebner,-,0,,RB,,,,
0aae6cee-9be0-4b46-b714-44722edd2ad5,Colton,Dowell,-,0,,WR,Tennessee Titans,,,
09a29318-50cc-48be-b1e6-8d4bbe3cc925,Rivaldo,Fairweather,-,0,,TE,,,,
08c0e7a3-c264-415c-a477-42750705282b,Abram,Smith,-,0,,RB,,,,
f66e97f8-7780-4827-9637-04a0e54acd22,Cornell,Powell,-,0,,WR,Seattle Seahawks,,,
08971fe6-b0ee-49cd-bcd2-cce3cbc6649e,Kwamie,Lassiter,-,0,,WR,,,,
f6fc00e9-729a-43ea-b2e4-c5ab17c9165d,Josh,Ali,-,0,,WR,,,,
087a5c15-ba46-4db6-9540-8d95d389f93c,Dylan,Drummond,-,0,,WR,Atlanta Falcons,,,
f7018773-2840-4064-ab66-abc9e6454b9a,Jahleel,Billingsley,-,0,,TE,,,,
f7031e56-9e9e-42b5-a283-87a0f65ceebd,Jakob,Johnson,-,0,,RB,,,,
f707c1d0-77f6-43ce-88c1-1da0feb1a6f6,Dareke,Young,-,0,,WR,Seattle Seahawks,,,
f76604e9-d0b0-44e4-8e3b-c5d50fde4dcc,Dax,Milne,-,0,,WR,Carolina Panthers,,,
f76a038f-a7f4-4664-b772-0b26d09a8356,Zach,Gentry,-,0,,TE,,,,
077fde0e-48f5-4157-b90f-7df79241bc3e,Jaden,Shirden,-,0,,RB,,,,
06d4d51f-07e6-4c24-a1cd-86fd8245d505,James,Robinson,-,0,,RB,,,,
f7c8be4f-ac70-4bf7-b00c-ef79275288f3,Jake,Funk,-,0,,RB,,,,
0568dee0-35a4-47db-adb2-ac370998bb25,Donovan,Smith,-,0,,QB,,,,
f8187cb2-1ea1-4a9a-bd6b-2e64fef9fe24,Jaydon,Mickens,-,0,,WR,,,,
04d977bf-5b84-427b-aae7-cb626067b22c,Gavin,Hardison,-,0,,QB,,,,
f868325f-81d8-4ddd-8590-d215923161f8,Jalen,Virgil,-,0,,WR,Buffalo Bills,,,
04b45257-088d-46ec-976e-aab84d45c0a6,Jamaal,Pritchett,-,0,,WR,,,,
f89bfb39-f7af-4dd4-a492-2c2e6de370d0,Izaiah,Gathings,-,0,,WR,,,,
f90a0637-08b4-4f1b-b727-379f1ad405db,KJ,Jefferson,-,0,,QB,,,,
f9267c33-905a-4824-b043-ee889a04338a,Jacob,Copeland,-,0,,WR,,,,
03da853e-8dee-4597-b780-1c60fa534ab2,Malik,Cunningham,-,0,,WR,Baltimore Ravens,,,
f9633ac4-06c1-417a-bede-85dbb2fdd28e,Decari,Collins,-,0,,WR,,,,
f9658cfb-7f78-4fb0-8f8f-c24bde87425e,Tyler,Davis,-,0,,TE,Green Bay Packers,,,
f99199dd-a648-4289-8c2f-b2a41298f1c7,Patrick,Laird,-,0,,RB,,,,
f9ab08d6-237f-4370-ac84-4d59598f4ffb,Case,Keenum,-,0,,QB,Houston Texans,,,
0389eb37-0726-4c04-b18c-ad1ce669a978,Chris,Blair,-,0,,WR,Atlanta Falcons,,,
034aa3ab-b7b5-460b-bf22-1907961d0f07,Jalen,Reagor,-,0,,WR,Los Angeles Chargers,,,
fa370374-7731-4aab-8693-ad6d050881f9,De'Anthony,Thomas,-,0,,WR,,,,
fa5bffae-daf5-4766-a51c-cd999814e865,Luis,Perez,-,0,,QB,,,,
fa63405d-904d-42db-ac39-bba6bcf8642b,DeAndre,Washington,-,0,,RB,,,,
fa7a9176-e781-4d45-b488-c010208d01d6,Cam,Porter,-,0,,RB,,,,
faf16718-88ea-4ed0-83ed-b539b73ec594,Micah,Bernard,-,0,,RB,,,,
faf182f9-6fdd-4364-84f9-c43519582f74,Keith,Kirkwood,-,0,,WR,Baltimore Ravens,,,
fb24885c-4996-488f-95f7-80312ce7a35c,Randall,Cobb,-,0,,WR,,,,
fb5b6cb6-7765-4f1d-bd54-0e359fbefd6a,Cooper,Rush,-,0,,QB,Dallas Cowboys,,,
fb7e75b6-2b3c-46aa-a0c3-25111fc581f3,Brittain,Brown,-,0,,RB,,,,
fc28e673-7b41-4648-9f18-4aa3ae6f1cc8,Nathaniel,Peat,-,0,,RB,,,,
02fe83fb-46d5-4585-a1e9-4443d2eae7b5,Zakhari,Franklin,-,0,,WR,,,,
fc60bd19-c888-4942-8671-33c050b74876,Michael,Thomas,-,0,,WR,,,,
0290c1c0-759b-4be8-a8dc-79bb789a3bf1,Malik,Turner,-,0,,WR,,,,
0243a4c4-0310-476b-b0e8-15959e4708db,Chimere,Dike,-,0,,WR,,,,
fcd79e1d-76cc-4d57-bcd7-aadb442730fb,Jason,Brownlee,-,0,,WR,Kansas City Chiefs,,,
01e68b02-42bb-427c-af46-c48329721795,Isaiah,Winstead,-,0,,WR,,,,
fd960339-7018-4f0c-9c10-f31c4dfd198a,Justin,Shorter,-,0,,TE,Las Vegas Raiders,,,
fe24b441-45f5-4a07-ad6e-d20a8ffacd82,Terrell,Bynum,-,0,,WR,,,,
fe34e694-eef5-4beb-9321-20fb911ea8e7,Sam,Wiglusz,-,0,,WR,,,,
01e13a50-ac8b-44d6-87e8-73e20ab325aa,Dresser,Winn,-,0,,QB,,,,
01b9f271-3131-4bca-b375-d9eb92a4af54,Isaiah,Spiller,-,0,,RB,Las Vegas Raiders,,,
fe909495-56e2-4317-b270-94922e4d87a3,Je'Quan,Burton,-,0,,WR,,,,
ff282c25-4145-4c7a-b262-ec193502d162,Daniel,Jackson,-,0,,WR,,,,
00e33934-ea30-473d-97f3-34ea48931f5f,C.J.,Dippre,-,0,,TE,,,,
00c38990-3556-487c-90b7-a1cebcca70d4,Pharoh,Cooper,-,0,,WR,,,,
70ac0355-bcf4-4ab9-ad87-713d641ca83b,Jalin,Conyers,-,0,,TE,,,,
705e97e9-a937-4f37-912e-90e97827e3f6,Dalvin,Cook,-,0,,RB,,,,
6fc6e680-f197-41bf-b588-6ae4e57da053,Antario,Brown,-,0,,RB,,,,
6f41c5b4-1c1b-407c-bce1-8a8783e47130,Nay'Quan,Wright,-,0,,RB,,,,
6f8390e8-a12b-4725-a1b3-94f0d4600f42,Ty'Son,Williams,-,0,,RB,,,,
6f0a51a7-9494-457d-89bb-c9d39768dfa5,Dee,Eskridge,-,0,,WR,Miami Dolphins,,,
72a2f3f7-2163-4166-b3a7-3cc437b9b9c8,Malik,Davis,-,0,,RB,Dallas Cowboys,,,
6ef25433-2607-4dbf-87f4-79cd94716662,Kendric,Pryor,-,0,,WR,Cincinnati Bengals,,,
72acc42b-24db-4585-af44-496711f72d2f,Eno,Benjamin,-,0,,RB,,,,
72c67840-20f4-431f-983a-89874c14af24,O.J.,Howard,-,0,,TE,,,,
72ff8c12-e70a-4959-9111-c6e1394ab331,Tanner,McKee,-,0,,QB,Philadelphia Eagles,,,
6e04fe28-cc5f-4acf-9ae1-25c0cd17ee35,Davis,Mills,-,0,,QB,Houston Texans,,,
6d92800e-61da-4a06-a947-352b78ffe62c,Jahmal,Banks,-,0,,WR,,,,
73251895-2d81-418f-956d-133d15bd9b5b,Tyler,Huntley,-,0,,QB,Miami Dolphins,,,
6d492372-3270-41e3-a5ee-f6ec36ed7398,Simi,Fehoko,-,0,,WR,Los Angeles Chargers,,,
